barcount,date,open,high,low,close,volume,higherclose,reversal,trendsequence,adl,adx,adxr,apz_lower,apz_upper,aroonoscillator,atr,bollinger_lower,bollinger_middle,bollinger_upper,bop,camarilla_r1,camarilla_r2,camarilla_r3,camarilla_r4,camarilla_s1,camarilla_s2,camarilla_s3,camarilla_s4,cci,chaikinmoneyflow,chaikinoscillator,chaikinvolatility,choppinessindex,cmo,currentday_open,currentday_low,currentday_high,disparityindex,dm_diplus,dm_diminus,dmi,dmindex,donchian_lower,donchian_mean,donchian_upper,doublestochastics_k,easeofmovement,fibonacci_pp,fibonacci_r1,fibonacci_r2,fibonacci_r3,fibonacci_s1,fibonacci_s2,fibonacci_s3,fisherstransform,fosc,kama,keltner_lower,keltner_mean,keltner_upper,linreg,linregintercept,linregslope,macd,macd_avg,macd_diff,mama_default,mama_kama,mfi,momentum,moneyflowoscillator,orderflowcumulativedelta_deltaopen,orderflowcumulativedelta_deltaclose,orderflowcumulativedelta_deltahigh,orderflowcumulativedelta_deltalow,orderflowvwap_vwap,orderflowvwap_s1_lower,orderflowvwap_s1_higher,orderflowvwap_s2_lower,orderflowvwap_s2_higher,orderflowvwap_s3_lower,orderflowvwap_s3_higher,parabolic_sar,pfe,ppo,priceoscillator,psychologicalline,rsquared,relativevigorindex,rind,roc,rsi,rsi_avg,rss,rvi,stddev,stochrsi,stochastics_d,stochastics_k,stochasticsfast_d,stochasticsfast_k,trix,trix_signal,tsf,tsi,ultimateoscillator,vortex_viplus,vortex_viminus,volma,volume_oscillator,vroc,williamsr,wisemanawesomeoscillator,woodiescci,woodiescci_turbo,woodiespivot_pp,woodiespivot_r1,woodiespivot_r2,woodiespivot_s1,woodiespivot_s2
751,8/7/2023 08:42,15830,15837.5,15830,15837.5,1894,TRUE,FALSE,3,23653,13,15,-0.182,0.007,-29,10,-0.215,0.059,0.059,0.143,-0.276,-0.124,0.028,0.484,-0.58,-0.732,-0.884,-1.339,88,-8,794,0,51,16,-0.379,-0.426,0.189,0.065,40,35,0,55,-0.189,-0.071,0.047,88,9,0.044,0.677,1.068,1.701,-0.589,-0.981,-1.614,0.1,0.11,-0.048,-0.175,-0.104,-0.033,-0.107,-0.049,-0.7,-1.3,-1.3,0,-0.103,-0.068,59,22,-0.11,0,15,131,-28,-0.051,-0.148,0.046,-0.245,0.142,-0.342,0.239,-0.189,-0.07,-0.008,-1.3,50,0.34,-0.17,18,0.14,54,52,22,53,10.8,0.95,29,60,60,80,-0.0023,-0.002,-0.12,8,64,0.8,0.6,2288,342,76,-20,-12.2,88,114,-0.05,0.45,1.608,-1.208,-1.707
752,8/7/2023 08:51,15837.5,15845,15837.5,15845,2261,TRUE,FALSE,4,25914,13,15,-0.2,-0.011,-29,9.9,-0.269,0.032,0.032,0.143,-0.323,-0.171,-0.019,0.436,-0.627,-0.779,-0.93,-1.386,127,-5,1761,0,49,11,-0.426,-0.473,0.142,0.104,43,33,0,59,-0.237,-0.118,0,94,12,-0.004,0.629,1.02,1.653,-0.637,-1.028,-1.66,0.7,0.12,-0.092,-0.211,-0.14,-0.069,-0.118,-0.119,0,0.3,-1,1.3,-0.087,-0.108,61,15,0.03,0,208,208,-47,-0.097,-0.193,0,-0.29,0.096,-0.386,0.193,-0.233,-0.03,-0.006,-1,60,0.38,-0.07,14,0.09,56,54,33,56,11.9,1,39,80,80,100,-0.002,-0.002,-0.117,17,62,0.9,0.7,2285,322,12,0,-7.7,127,119,-0.097,0.402,1.56,-1.254,-1.754
753,8/7/2023 09:10,15845,15852.5,15845,15852.5,4892,TRUE,FALSE,5,30806,14,15,-0.212,-0.023,64,9.7,-0.329,0.011,0.011,0.143,-0.37,-0.218,-0.067,0.389,-0.674,-0.826,-0.977,-1.433,156,14,3553,0,42,11,-0.473,-0.52,0.095,0.139,46,31,0,60,-0.284,-0.142,0,97,12,-0.051,0.582,0.972,1.605,-0.684,-1.074,-1.707,1.2,0.11,-0.127,-0.238,-0.167,-0.096,-0.112,-0.205,1.1,2.2,-0.4,2.5,-0.129,-0.155,62,15,0.19,0,17,122,-142,-0.138,-0.236,-0.04,-0.334,0.058,-0.432,0.156,-0.271,0,-0.002,-0.4,70,0.62,0.1,12,0.09,59,56,46,60,13.5,1,49,93,93,100,-0.0014,-0.0017,-0.091,25,62,0.9,0.7,2632,313,80,0,-0.7,156,110,-0.144,0.355,1.512,-1.301,-1.8
754,8/7/2023 09:27,15845,15845,15837.5,15837.5,4550,FALSE,TRUE,1,26256,13,15,-0.102,0.088,64,10.1,-0.231,0.095,0.095,0,-0.276,-0.124,0.028,0.484,-0.58,-0.732,-0.884,-1.339,91,8,2516,0,44,-5,-0.379,-0.426,0.189,0.041,41,33,0,53,-0.189,-0.047,0.095,90,7,0.044,0.677,1.068,1.701,-0.589,-0.981,-1.614,1.3,-0.01,-0.03,-0.125,-0.054,0.017,0.015,-0.15,2,2.4,0.2,2.2,-0.031,-0.059,53,-8,0.13,0,-289,104,-293,-0.041,-0.138,0.056,-0.234,0.153,-0.331,0.249,-0.16,-0.02,0.001,0.2,70,0.77,0.27,28,-0.05,53,55,59,55,12.9,0.64,57,89,89,67,-0.0008,-0.0013,0.053,16,59,0.7,0.7,2888,500,70,-33,3.8,91,33,-0.05,0.45,1.608,-1.208,-1.707
755,8/7/2023 09:30,15845,15852.5,15845,15852.5,3334,TRUE,TRUE,1,29590,14,15,-0.174,0.015,64,10.4,-0.335,0.031,0.031,0.143,-0.37,-0.218,-0.067,0.389,-0.674,-0.826,-0.977,-1.433,133,19,2923,0,44,16,-0.473,-0.52,0.095,0.125,42,30,0,56,-0.284,-0.142,0,92,9,-0.051,0.582,0.972,1.605,-0.684,-1.074,-1.707,1.5,0.04,-0.118,-0.2,-0.129,-0.058,-0.035,-0.269,2.9,3.8,0.9,2.9,-0.075,-0.134,61,22,0.2,0,235,235,-52,-0.132,-0.229,-0.035,-0.327,0.063,-0.424,0.16,-0.239,0.02,0.006,0.9,70,0.78,0.37,23,0.14,58,56,69,59,14.5,0.92,66,89,89,100,-0.0001,-0.0007,0.019,21,69,0.8,0.6,2947,633,237,0,7.9,133,92,-0.144,0.355,1.512,-1.301,-1.8
756,8/7/2023 09:30,15852.5,15860,15852.5,15860,1163,TRUE,FALSE,2,30753,14,15,-0.193,-0.004,86,10.2,-0.39,0.026,0.026,0.286,-0.417,-0.266,-0.114,0.341,-0.721,-0.872,-1.024,-1.479,136,22,3194,0,38,26,-0.52,-0.567,0.047,0.159,45,28,0,59,-0.331,-0.166,0,96,16,-0.098,0.534,0.925,1.557,-0.731,-1.121,-1.753,1.9,0.04,-0.156,-0.229,-0.158,-0.087,-0.036,-0.328,3.6,5.4,1.8,3.6,-0.117,-0.18,63,38,0.25,0,74,86,0,-0.177,-0.276,-0.079,-0.374,0.019,-0.472,0.117,-0.272,0.07,0.011,1.8,70,0.78,0.4,19,0.24,60,58,77,63,16.5,1,76,89,89,100,0.0008,0.0001,0.031,26,70,0.9,0.5,2710,657,166,0,11.5,136,117,-0.192,0.307,1.464,-1.348,-1.847
757,8/7/2023 09:30,15860,15867.5,15860,15867.5,2102,TRUE,FALSE,3,32855,15,15,-0.207,-0.018,93,10,-0.436,0.025,0.025,0.429,-0.464,-0.313,-0.161,0.294,-0.768,-0.919,-1.071,-1.526,141,28,3684,0,33,37,-0.567,-0.614,0,0.191,48,26,0,63,-0.378,-0.189,0,98,18,-0.145,0.486,0.877,1.509,-0.777,-1.168,-1.8,2.3,0.04,-0.173,-0.246,-0.175,-0.104,-0.039,-0.373,4.1,7.2,2.9,4.3,-0.157,-0.225,67,52,0.3,0,108,112,0,-0.221,-0.322,-0.12,-0.423,-0.019,-0.524,0.083,-0.297,0.12,0.018,2.9,80,0.78,0.43,15,0.33,62,60,82,67,18.3,1,86,100,100,100,0.002,0.001,0.038,32,71,1.1,0.4,2629,590,185,0,14.7,141,136,-0.239,0.26,1.416,-1.394,-1.893
758,8/7/2023 09:31,15867.5,15875,15867.5,15875,1133,TRUE,FALSE,4,33988,17,16,-0.216,-0.027,100,9.8,-0.466,0.021,0.021,0.571,-0.511,-0.36,-0.208,0.246,-0.815,-0.966,-1.118,-1.572,145,32,3910,0,28,47,-0.614,-0.661,0,0.219,51,25,1,68,-0.425,-0.213,0,99,24,-0.193,0.439,0.829,1.461,-0.824,-1.215,-1.846,2.7,0.05,-0.169,-0.254,-0.183,-0.112,-0.046,-0.4,4.3,9.1,4.1,5,-0.195,-0.27,70,68,0.3,0,110,142,0,-0.266,-0.369,-0.162,-0.473,-0.058,-0.576,0.045,-0.315,0.19,0.026,4.1,90,0.79,0.53,12,0.43,64,62,85,70,19.3,1,91,100,100,100,0.0032,0.0021,0.036,39,73,1.2,0.3,2429,472,14,0,17.9,145,121,-0.286,0.213,1.368,-1.441,-1.939
759,8/7/2023 09:31,15867.5,15867.5,15860,15860,1092,FALSE,TRUE,1,32896,17,16,-0.104,0.085,71,10.2,-0.356,0.133,0.133,0.429,-0.417,-0.266,-0.114,0.341,-0.721,-0.872,-1.024,-1.479,89,28,3299,0,28,26,-0.52,-0.567,0.095,0.115,46,28,0,57,-0.331,-0.118,0.095,85,10,-0.098,0.534,0.925,1.557,-0.731,-1.121,-1.753,2.3,-0.07,-0.068,-0.132,-0.061,0.009,0.066,-0.289,4.3,9.3,5.2,4.2,-0.095,-0.174,66,38,0.21,0,-100,147,-101,-0.17,-0.274,-0.065,-0.379,0.04,-0.484,0.145,-0.183,0.2,0.033,5.2,80,0.58,0.63,28,0.24,57,60,89,64,19.4,0.68,93,93,93,78,0.0044,0.0032,0.148,28,59,1.1,0.4,2251,482,-5,-22,21.5,89,35,-0.192,0.307,1.464,-1.348,-1.847
760,8/7/2023 09:31,15860,15860,15852.5,15852.5,898,FALSE,FALSE,2,31998,17,15,-0.056,0.133,71,10,-0.296,0.188,0.188,0.286,-0.37,-0.218,-0.067,0.389,-0.674,-0.826,-0.977,-1.433,50,19,2464,0,28,16,-0.473,-0.52,0.142,0.063,43,32,0,54,-0.284,-0.071,0.142,43,-3,-0.051,0.582,0.972,1.605,-0.684,-1.074,-1.707,1.6,-0.12,-0.02,-0.068,0.003,0.074,0.119,-0.227,4.2,8.8,5.9,2.9,-0.012,-0.098,60,22,0.16,0,-43,0,-95,-0.121,-0.226,-0.016,-0.331,0.089,-0.436,0.194,-0.102,0.2,0.037,5.9,70,0.23,0.63,32,0.14,54,57,89,60,19.2,0.54,92,81,81,67,0.0052,0.0042,0.199,17,52,0.9,0.5,2070,125,-55,-33,22.5,50,-58,-0.144,0.355,1.512,-1.301,-1.8
761,8/7/2023 09:31,15852.5,15852.5,15845,15845,1991,FALSE,FALSE,3,30007,17,15,-0.023,0.167,71,9.8,-0.213,0.227,0.227,0.286,-0.323,-0.171,-0.019,0.436,-0.627,-0.779,-0.93,-1.386,10,12,1264,0,26,22,-0.426,-0.473,0.189,0.014,41,35,0,51,-0.237,-0.024,0.189,21,-8,-0.004,0.629,1.02,1.653,-0.637,-1.028,-1.66,0.9,-0.14,0.027,-0.013,0.058,0.129,0.142,-0.128,3.3,7.7,6.3,1.4,0.03,-0.031,59,30,0.19,0,-70,88,-70,-0.072,-0.177,0.032,-0.282,0.137,-0.387,0.242,-0.026,0.21,0.04,6.3,60,0.02,0.5,26,0.19,51,54,85,56,17.4,0.4,88,67,67,56,0.0056,0.0049,0.204,6,56,1,0.6,2060,-52,-58,-44,21,10,-125,-0.097,0.402,1.56,-1.254,-1.754
762,8/7/2023 09:32,15845,15845,15837.5,15837.5,3172,FALSE,FALSE,4,26835,15,14,0.001,0.19,71,9.7,-0.11,0.246,0.246,0.286,-0.276,-0.124,0.028,0.484,-0.58,-0.732,-0.884,-1.339,-44,11,-350,0,31,22,-0.379,-0.426,0.237,-0.03,39,39,0,46,-0.142,0.047,0.237,11,-9,0.044,0.677,1.068,1.701,-0.589,-0.981,-1.614,0.2,-0.14,0.074,0.033,0.104,0.175,0.141,-0.005,1.8,6.1,6.2,-0.1,0.074,0.018,64,30,0.12,0,-67,105,-67,-0.024,-0.128,0.08,-0.232,0.183,-0.335,0.287,0.237,0.22,0.039,6.2,50,0.34,0.3,21,0.19,48,51,77,53,14.1,0,83,53,53,38,0.0057,0.0053,0.174,-5,46,1,0.6,2208,80,-37,-62,17,-44,-119,-0.05,0.45,1.608,-1.208,-1.707
763,8/7/2023 09:32,15837.5,15837.5,15830,15830,480,FALSE,FALSE,5,26355,15,14,0.017,0.206,64,9.5,-0.049,0.285,0.285,0.143,-0.229,-0.077,0.075,0.531,-0.533,-0.685,-0.837,-1.293,-101,11,-1132,0,34,6,-0.332,-0.379,0.284,-0.072,36,42,0,44,-0.047,0.118,0.284,5,-29,0.091,0.725,1.116,1.749,-0.542,-0.934,-1.567,-0.5,-0.14,0.116,0.069,0.141,0.212,0.135,0.102,0.4,4.2,5.8,-1.6,0.117,0.067,59,8,0.14,0,-221,0,-221,0.023,-0.08,0.127,-0.184,0.23,-0.288,0.334,0.28,0.2,0.037,5.8,40,0.77,0.1,17,0.05,46,48,65,49,13.2,0,76,36,36,14,0.0054,0.0054,0.143,-15,37,0.9,0.7,1978,-25,-37,-86,10.4,-101,-110,-0.002,0.497,1.656,-1.161,-1.661
764,8/7/2023 09:33,15830,15830,15822.5,15822.5,2924,FALSE,FALSE,6,23431,15,14,0.027,0.217,57,9.4,-0.016,0.341,0.341,0,-0.181,-0.029,0.123,0.579,-0.485,-0.638,-0.79,-1.246,-144,8,-2279,0,34,-6,-0.284,-0.332,0.332,-0.11,34,46,0,41,0,0.166,0.332,3,-27,0.139,0.772,1.164,1.798,-0.495,-0.887,-1.521,-1.1,-0.12,0.159,0.107,0.179,0.25,0.123,0.202,-1,2.1,5.1,-3,0.157,0.115,53,-8,0.1,0,-252,11,-252,0.069,-0.033,0.172,-0.136,0.275,-0.239,0.378,0.316,0.14,0.032,5.1,40,0.95,-0.07,14,-0.05,43,46,51,45,14.1,0,64,17,17,0,0.0048,0.0051,0.105,-24,28,0.8,0.8,2104,-43,3,-100,3.8,-144,-111,0.045,0.545,1.704,-1.114,-1.614
765,8/7/2023 09:33,15830,15837.5,15830,15837.5,1522,TRUE,TRUE,1,24953,14,14,-0.085,0.104,-43,9.8,-0.11,0.246,0.246,0,-0.276,-0.124,0.028,0.484,-0.58,-0.732,-0.884,-1.339,-82,13,-2057,0,36,0,-0.379,-0.426,0.237,-0.014,36,41,0,50,-0.095,0.071,0.237,8,-16,0.044,0.677,1.068,1.701,-0.589,-0.981,-1.614,-1.2,0,0.063,0.003,0.074,0.145,0.001,0.134,-1.6,1.6,4.4,-2.8,0.019,0.02,52,0,0.08,0,103,103,-56,-0.025,-0.127,0.077,-0.23,0.179,-0.332,0.281,0.202,0.13,0.028,4.4,40,0.81,-0.17,12,0,49,48,39,50,14.1,0.3,52,14,14,29,0.0041,0.0046,-0.029,-15,35,0.8,0.8,2026,-224,-5,-71,0.1,-82,-33,-0.05,0.45,1.608,-1.208,-1.707
766,8/7/2023 09:35,15830,15830,15822.5,15822.5,4926,FALSE,TRUE,1,20027,14,14,-0.013,0.176,-43,10.1,-0.044,0.349,0.349,-0.143,-0.181,-0.029,0.123,0.579,-0.485,-0.638,-0.79,-1.246,-122,-2,-3346,0,38,-16,-0.284,-0.332,0.332,-0.1,32,42,0,47,0,0.166,0.332,5,-15,0.139,0.772,1.164,1.798,-0.495,-0.887,-1.521,-1.5,-0.05,0.144,0.077,0.149,0.22,0.051,0.253,-2.5,0,3.5,-3.5,0.11,0.115,41,-22,-0.1,0,-428,98,-430,0.068,-0.033,0.168,-0.134,0.269,-0.235,0.37,0.279,0.08,0.022,3.5,30,0.79,-0.23,28,-0.14,44,46,29,45,15.6,0.05,40,10,10,0,0.0033,0.0039,0.005,-20,32,0.6,0.8,2413,-319,7,-100,-3.5,-122,-92,0.045,0.545,1.704,-1.114,-1.614
767,8/7/2023 09:36,15830,15837.5,15830,15837.5,4110,TRUE,TRUE,1,24137,13,14,-0.114,0.075,-43,10.5,-0.147,0.248,0.248,-0.143,-0.276,-0.124,0.028,0.484,-0.58,-0.732,-0.884,-1.339,-57,-1,-2262,0,40,-10,-0.379,-0.426,0.237,-0.005,34,37,0,50,-0.095,0.071,0.237,10,-10,0.044,0.677,1.068,1.701,-0.589,-0.981,-1.614,-1.5,0.05,0.046,-0.036,0.035,0.106,-0.053,0.154,-2.5,-0.1,2.8,-2.9,0.013,0.02,40,-15,0.02,0,-98,99,-149,-0.027,-0.126,0.072,-0.225,0.172,-0.325,0.271,0.167,0.04,0.018,2.8,30,0.4,-0.3,23,-0.09,50,48,23,50,15.6,0.32,31,19,19,29,0.0026,0.0033,-0.101,-10,43,0.6,0.8,2639,-300,-14,-71,-4.5,-57,41,-0.05,0.45,1.608,-1.208,-1.707
768,8/7/2023 09:37,15837.5,15845,15837.5,15845,764,TRUE,FALSE,2,24901,13,15,-0.153,0.036,-43,10.3,-0.189,0.202,0.202,0,-0.323,-0.171,-0.019,0.436,-0.627,-0.779,-0.93,-1.386,-19,3,-1370,0,38,5,-0.426,-0.473,0.189,0.039,38,35,0,52,-0.142,0.024,0.189,23,5,-0.004,0.629,1.02,1.653,-0.637,-1.028,-1.66,-1.1,0.11,-0.001,-0.103,-0.032,0.039,-0.108,0.122,-2.8,0.5,2.3,-1.8,-0.034,-0.028,48,8,0.16,0,136,145,0,-0.074,-0.173,0.025,-0.272,0.124,-0.371,0.223,0.104,0.05,0.015,2.3,30,0,-0.37,19,0.05,52,50,22,53,15.5,0.45,25,24,24,43,0.0021,0.0027,-0.161,-1,51,0.7,0.7,2389,-340,-29,-57,-3,-19,133,-0.097,0.402,1.56,-1.254,-1.754
769,8/7/2023 09:37,15845,15852.5,15845,15852.5,851,TRUE,FALSE,3,25752,12,15,-0.18,0.009,-43,10.1,-0.236,0.155,0.155,0,-0.37,-0.218,-0.067,0.389,-0.674,-0.826,-0.977,-1.433,21,17,-609,0,36,0,-0.473,-0.52,0.142,0.08,41,34,0,56,-0.189,-0.024,0.142,53,17,-0.051,0.582,0.972,1.605,-0.684,-1.074,-1.707,-0.5,0.14,-0.048,-0.158,-0.087,-0.016,-0.139,0.058,-2.4,1.5,2.2,-0.7,-0.078,-0.075,43,0,0.11,0,-37,12,-132,-0.121,-0.22,-0.022,-0.319,0.077,-0.418,0.176,0.042,0.06,0.014,2.2,40,0.35,-0.37,15,0,55,53,25,56,15.5,0.57,23,43,43,57,0.0019,0.0023,-0.185,8,56,0.8,0.8,2184,-425,-38,-43,1,21,135,-0.144,0.355,1.512,-1.301,-1.8
770,8/7/2023 09:38,15845,15845,15837.5,15837.5,2971,FALSE,TRUE,1,22781,12,14,-0.08,0.109,-43,10.4,-0.147,0.235,0.235,-0.143,-0.276,-0.124,0.028,0.484,-0.58,-0.732,-0.884,-1.339,-27,4,-1188,0,38,-16,-0.379,-0.426,0.237,-0.014,37,35,0,49,-0.095,0.071,0.237,73,10,0.044,0.677,1.068,1.701,-0.589,-0.981,-1.614,-0.2,0.05,0.046,-0.073,-0.002,0.069,-0.046,0.134,-2.2,1.1,2,-0.9,0.017,0.019,36,-22,0.02,0,-435,67,-435,-0.025,-0.123,0.073,-0.222,0.171,-0.32,0.27,0.123,0.02,0.012,2,40,0.45,-0.3,31,-0.14,49,51,28,53,15.1,0.3,24,43,43,29,0.0017,0.002,-0.088,2,51,0.6,0.8,2289,-348,-21,-71,2.1,-27,22,-0.05,0.45,1.608,-1.208,-1.707
771,8/7/2023 09:39,15837.5,15837.5,15830,15830,2924,FALSE,FALSE,2,19857,11,14,-0.041,0.149,-43,10.2,-0.104,0.252,0.252,-0.286,-0.229,-0.077,0.075,0.531,-0.533,-0.685,-0.837,-1.293,-62,-4,-2247,0,38,-26,-0.332,-0.379,0.284,-0.057,35,39,0,47,-0.047,0.118,0.284,69,5,0.091,0.725,1.116,1.749,-0.542,-0.934,-1.567,-0.2,0,0.091,-0.035,0.036,0.107,-0.001,0.15,-1.8,0.2,1.6,-1.4,0.062,0.067,28,-38,-0.08,0,-144,73,-145,0.022,-0.075,0.119,-0.172,0.217,-0.27,0.314,0.157,-0.04,0.01,1.6,40,0.18,-0.23,33,-0.24,47,49,31,51,14.1,0.18,27,33,33,14,0.0013,0.0016,-0.036,-6,49,0.5,0.9,2374,-210,58,-86,3.1,-62,-50,-0.002,0.497,1.656,-1.161,-1.661
772,8/7/2023 09:40,15830,15830,15822.5,15822.5,1635,FALSE,FALSE,3,18222,11,13,-0.012,0.177,-43,10,-0.047,0.244,0.244,-0.429,-0.181,-0.029,0.123,0.579,-0.485,-0.638,-0.79,-1.246,-103,-11,-2997,0,44,-37,-0.284,-0.332,0.332,-0.096,33,42,0,42,0,0.142,0.284,48,-2,0.139,0.772,1.164,1.798,-0.495,-0.887,-1.521,-0.5,-0.04,0.135,0.003,0.074,0.145,0.045,0.152,-1.3,-1.2,1,-2.2,0.105,0.114,24,-52,-0.16,0,-227,24,-228,0.069,-0.028,0.166,-0.125,0.263,-0.222,0.36,0.193,-0.1,0.007,1,40,0.03,-0.2,27,-0.33,44,47,32,49,11.5,0.08,27,14,14,0,0.0007,0.0012,0.02,-14,39,0.4,1.1,2275,-67,83,-100,1.6,-103,-125,0.045,0.545,1.704,-1.114,-1.614
773,8/7/2023 09:41,15822.5,15822.5,15815,15815,3624,FALSE,FALSE,4,14598,12,13,0.008,0.197,-100,9.8,-0.016,0.267,0.267,-0.429,-0.134,0.018,0.17,0.627,-0.438,-0.59,-0.743,-1.199,-144,-22,-4184,0,42,-33,-0.237,-0.285,0.379,-0.132,31,45,0,37,0,0.142,0.285,28,-5,0.186,0.82,1.212,1.846,-0.448,-0.84,-1.474,-1,-0.07,0.179,0.041,0.112,0.183,0.075,0.176,-1.2,-2.8,0.3,-3.1,0.088,0.143,22,-45,-0.35,0,-162,205,-165,0.114,0.017,0.211,-0.08,0.308,-0.177,0.405,0.229,-0.15,0.002,0.3,40,0.19,-0.2,22,-0.28,42,44,29,46,11.2,0,26,5,5,0,0,0.0006,0.051,-22,42,0.4,1.1,2455,-15,170,-100,-2.4,-144,-119,0.092,0.593,1.752,-1.067,-1.567
774,8/7/2023 09:43,15822.5,15830,15822.5,15830,6546,TRUE,TRUE,1,21144,12,13,-0.098,0.091,-93,10.2,-0.107,0.148,0.148,-0.286,-0.229,-0.077,0.075,0.531,-0.533,-0.685,-0.837,-1.293,-57,-18,-2206,0,51,-16,-0.332,-0.379,0.284,-0.035,33,40,0,48,-0.095,0.024,0.142,31,-2,0.091,0.725,1.116,1.749,-0.542,-0.934,-1.567,-1,0.01,0.083,-0.052,0.019,0.09,-0.012,0.053,-0.8,-2.8,-0.3,-2.5,-0.008,0.047,36,-22,-0.11,0,-102,45,-245,0.018,-0.078,0.113,-0.173,0.208,-0.268,0.303,0.115,-0.15,-0.002,-0.3,50,0.53,-0.17,18,-0.14,48,46,24,49,10.1,0.46,25,13,13,40,-0.0006,0,-0.027,-13,45,0.5,0.9,3000,237,194,-60,-6.5,-57,-35,-0.002,0.497,1.656,-1.161,-1.661
775,8/7/2023 09:44,15822.5,15822.5,15815,15815,1239,FALSE,TRUE,1,19905,12,13,-0.022,0.167,-86,10.6,-0.032,0.235,0.235,-0.286,-0.134,0.018,0.17,0.627,-0.438,-0.59,-0.743,-1.199,-125,-13,-1591,0,53,-20,-0.237,-0.285,0.379,-0.12,30,41,0,45,0,0.119,0.237,20,-10,0.186,0.82,1.212,1.846,-0.448,-0.84,-1.474,-1.3,-0.06,0.172,0.032,0.103,0.174,0.064,0.14,-0.9,-4,-1.1,-3,0.084,0.14,37,-30,-0.21,0,-159,37,-160,0.112,0.016,0.207,-0.079,0.302,-0.174,0.398,0.193,-0.16,-0.007,-1.1,40,0.73,-0.13,33,-0.19,43,45,19,46,10.6,0.09,24,13,13,0,-0.0014,-0.0007,0.046,-18,36,0.5,0.9,2766,384,157,-100,-10.5,-125,-92,0.092,0.593,1.752,-1.067,-1.567
776,8/7/2023 09:44,15815,15815,15807.5,15807.5,524,FALSE,FALSE,2,19381,13,13,-0.001,0.189,-50,10.3,-0.016,0.287,0.287,-0.286,-0.087,0.066,0.218,0.675,-0.391,-0.543,-0.695,-1.152,-153,-22,-1361,0,46,-20,-0.19,-0.237,0.427,-0.154,28,44,0,42,0,0.142,0.285,10,-28,0.234,0.868,1.26,1.894,-0.401,-0.793,-1.427,-1.6,-0.08,0.214,0.07,0.141,0.212,0.079,0.192,-1.4,-5.5,-2,-3.6,0.078,0.16,39,-30,-0.25,0,-156,4,-158,0.159,0.063,0.254,-0.032,0.35,-0.128,0.445,0.225,-0.17,-0.012,-2,40,0.77,-0.13,36,-0.19,41,43,14,42,12,0,19,13,13,0,-0.0023,-0.0015,0.052,-24,30,0.5,0.9,2467,193,59,-100,-14.6,-153,-117,0.14,0.641,1.801,-1.02,-1.521
777,8/7/2023 09:44,15807.5,15807.5,15800,15800,947,FALSE,FALSE,3,18434,14,14,0.015,0.205,-57,10.1,-0.009,0.348,0.348,-0.286,-0.039,0.113,0.265,0.722,-0.344,-0.496,-0.648,-1.105,-167,-27,-1445,0,40,-20,-0.142,-0.19,0.475,-0.186,27,47,0,37,0,0.166,0.332,5,-34,0.281,0.916,1.308,1.943,-0.354,-0.746,-1.38,-2,-0.08,0.239,0.097,0.168,0.239,0.08,0.259,-2.2,-7.2,-3,-4.2,0.12,0.206,39,-30,-0.33,0,-143,5,-149,0.205,0.109,0.302,0.012,0.398,-0.084,0.494,0.25,-0.18,-0.019,-3,30,0.78,-0.2,29,-0.19,39,41,11,39,14.1,0,13,0,0,0,-0.0033,-0.0024,0.039,-30,31,0.5,0.9,2264,182,-40,-100,-18.7,-167,-136,0.188,0.688,1.849,-0.973,-1.474
778,8/7/2023 09:45,15807.5,15815,15807.5,15815,4607,TRUE,TRUE,1,23041,14,13,-0.094,0.096,-57,10.5,-0.111,0.253,0.253,-0.143,-0.134,0.018,0.17,0.627,-0.438,-0.59,-0.743,-1.199,-86,-20,118,0,42,-5,-0.237,-0.285,0.379,-0.084,29,42,0,45,-0.095,0.071,0.237,14,-25,0.186,0.82,1.212,1.846,-0.448,-0.84,-1.474,-1.9,0.04,0.136,-0.017,0.054,0.125,-0.038,0.18,-2.7,-7.3,-3.9,-3.4,0.023,0.108,49,-8,-0.23,0,-311,0,-420,0.107,0.009,0.204,-0.088,0.301,-0.185,0.398,0.125,-0.17,-0.024,-3.9,30,0.51,-0.3,24,-0.05,45,43,9,44,14.4,0.39,10,10,10,29,-0.0042,-0.0033,-0.088,-21,43,0.6,0.8,2576,65,48,-71,-20.2,-86,-22,0.092,0.593,1.752,-1.067,-1.567
779,8/7/2023 09:46,15807.5,15807.5,15800,15800,1630,FALSE,TRUE,1,21411,15,14,-0.019,0.17,-57,10.8,-0.047,0.345,0.345,-0.286,-0.039,0.113,0.265,0.722,-0.344,-0.496,-0.648,-1.105,-122,-25,228,0,42,-24,-0.142,-0.19,0.475,-0.165,26,43,0,42,0,0.166,0.332,12,-27,0.281,0.916,1.308,1.943,-0.354,-0.746,-1.38,-2.1,-0.02,0.203,0.047,0.119,0.19,0.024,0.274,-3,-8.4,-4.8,-3.7,0.113,0.201,45,-38,-0.24,0,-166,7,-167,0.2,0.101,0.298,0.003,0.397,-0.096,0.496,0.194,-0.18,-0.03,-4.8,20,0.51,-0.4,38,-0.24,40,42,7,41,15.5,0.11,9,10,10,0,-0.0051,-0.0042,-0.033,-24,38,0.5,0.9,2450,-16,23,-100,-24.2,-122,-90,0.188,0.688,1.849,-0.973,-1.474
